Name,Cancellations Total,Cancellations US,Delays Total,Delays US,Page Key,Parse Status,Snapshot GMT,Source URL,Target Date ET
2026-04-05 today,591,177,11109,2054,today,success,2026年4月5日 23:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,73,8,565,0,tomorrow,success,2026年4月5日 23:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,57,0,plus2days,success,2026年4月5日 23:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1033,484,20063,6211,yesterday,success,2026年4月6日 00:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,,,,,today,fetch_failed,2026年4月6日 00:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-05 today,598,180,11494,2261,today,success,2026年4月6日 00:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,73,8,577,0,tomorrow,success,2026年4月6日 00:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,57,0,plus2days,success,2026年4月6日 00:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1033,484,20061,6211,yesterday,success,2026年4月6日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,615,187,11494,2261,today,success,2026年4月6日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,73,8,577,0,tomorrow,success,2026年4月6日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,57,0,plus2days,success,2026年4月6日 00:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1033,484,20071,6218,yesterday,success,2026年4月6日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,629,190,11802,2411,today,success,2026年4月6日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,74,8,637,0,tomorrow,success,2026年4月6日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,57,0,plus2days,success,2026年4月6日 00:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1033,484,20075,6222,yesterday,success,2026年4月6日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,632,192,12144,2590,today,success,2026年4月6日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,81,9,657,0,tomorrow,success,2026年4月6日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,57,0,plus2days,success,2026年4月6日 00:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1033,484,20075,6222,yesterday,success,2026年4月6日 01:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,,,,,today,fetch_failed,2026年4月6日 01:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-05 today,640,195,12394,2708,today,success,2026年4月6日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,81,9,680,0,tomorrow,success,2026年4月6日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,59,0,plus2days,success,2026年4月6日 01:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1034,485,20075,6222,yesterday,success,2026年4月6日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,649,194,12394,2708,today,success,2026年4月6日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,83,9,680,0,tomorrow,success,2026年4月6日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,32,3,59,0,plus2days,success,2026年4月6日 01:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1034,485,20081,6226,yesterday,success,2026年4月6日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,658,201,12734,2890,today,success,2026年4月6日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,89,9,696,0,tomorrow,success,2026年4月6日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,59,0,plus2days,success,2026年4月6日 01:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1034,485,20090,6234,yesterday,success,2026年4月6日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,675,211,13032,3065,today,success,2026年4月6日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,89,9,731,0,tomorrow,success,2026年4月6日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 01:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,,,,,yesterday,fetch_failed,2026年4月6日 02:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-04 yesterday,1034,485,20089,6231,yesterday,success,2026年4月6日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,686,220,13292,3203,today,success,2026年4月6日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,92,10,739,0,tomorrow,success,2026年4月6日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 02:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1034,485,20089,6231,yesterday,success,2026年4月6日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,696,227,13292,3203,today,success,2026年4月6日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,92,10,739,0,tomorrow,success,2026年4月6日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 02:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1034,485,20094,6233,yesterday,success,2026年4月6日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,703,233,13542,3319,today,success,2026年4月6日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,92,10,764,0,tomorrow,success,2026年4月6日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 02:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1034,485,20099,6238,yesterday,success,2026年4月6日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,711,238,13849,3450,today,success,2026年4月6日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,94,12,783,0,tomorrow,success,2026年4月6日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 02:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,,,,,yesterday,fetch_failed,2026年4月6日 03:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-04 yesterday,1035,486,20100,6238,yesterday,success,2026年4月6日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,725,243,14125,3579,today,success,2026年4月6日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,94,12,795,0,tomorrow,success,2026年4月6日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 03:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20100,6238,yesterday,success,2026年4月6日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,739,250,14125,3579,today,success,2026年4月6日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,94,12,795,0,tomorrow,success,2026年4月6日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 03:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20104,6242,yesterday,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,748,257,14371,3680,today,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,95,13,817,0,tomorrow,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-04 yesterday,1035,486,20104,6242,yesterday,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-05 today,748,257,14371,3680,today,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,95,13,817,0,tomorrow,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 03:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20110,6245,yesterday,success,2026年4月6日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,753,263,14630,3794,today,success,2026年4月6日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,95,13,834,0,tomorrow,success,2026年4月6日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 03:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,,,,,yesterday,fetch_failed,2026年4月6日 04:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-04 yesterday,1035,486,20116,6247,yesterday,success,2026年4月6日 04:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,756,265,14884,3905,today,success,2026年4月6日 04:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,96,14,841,0,tomorrow,success,2026年4月6日 04:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 04:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20116,6247,yesterday,success,2026年4月6日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,758,268,14884,3905,today,success,2026年4月6日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,96,14,841,0,tomorrow,success,2026年4月6日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 04:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20119,6249,yesterday,success,2026年4月6日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,763,271,15105,4036,today,success,2026年4月6日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,98,15,856,0,tomorrow,success,2026年4月6日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,61,0,plus2days,success,2026年4月6日 04:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20116,6247,yesterday,success,2026年4月6日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,765,272,15353,4158,today,success,2026年4月6日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,101,16,871,0,tomorrow,success,2026年4月6日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,34,3,64,0,plus2days,success,2026年4月6日 04:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,,,,,yesterday,fetch_failed,2026年4月6日 05:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-04 yesterday,1035,486,20120,6250,yesterday,success,2026年4月6日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,774,280,15571,4262,today,success,2026年4月6日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,101,15,883,0,tomorrow,success,2026年4月6日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,36,3,64,0,plus2days,success,2026年4月6日 05:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20120,6250,yesterday,success,2026年4月6日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,773,278,15571,4262,today,success,2026年4月6日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,101,15,883,0,tomorrow,success,2026年4月6日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,36,3,64,0,plus2days,success,2026年4月6日 05:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20122,6251,yesterday,success,2026年4月6日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,781,284,15794,4366,today,success,2026年4月6日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,104,17,905,0,tomorrow,success,2026年4月6日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,36,3,64,0,plus2days,success,2026年4月6日 05:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20127,6256,yesterday,success,2026年4月6日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,783,286,16018,4451,today,success,2026年4月6日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,104,17,924,0,tomorrow,success,2026年4月6日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,36,3,64,0,plus2days,success,2026年4月6日 05:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,,,,,yesterday,fetch_failed,2026年4月6日 06:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-04 yesterday,1035,486,20130,6258,yesterday,success,2026年4月6日 06:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,786,290,16270,4611,today,success,2026年4月6日 06:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,107,18,939,0,tomorrow,success,2026年4月6日 06:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,36,3,64,0,plus2days,success,2026年4月6日 06:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1035,486,20130,6258,yesterday,success,2026年4月6日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
2026-04-05 today,788,292,16270,4611,today,success,2026年4月6日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月5日
2026-04-06 tomorrow,113,18,939,0,tomorrow,success,2026年4月6日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月6日
2026-04-07 plus2days,38,3,64,0,plus2days,success,2026年4月6日 06:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月7日
2026-04-04 yesterday,1036,487,20130,6258,yesterday,success,2026年4月6日 06:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月4日
